Id_Business;Trading_Status;Sales_Status;Sales_Owner;Value;Start_Date;Store_Amount;Segment;Tax_Regime;Campaign;Company_Size
NEG0243;Lost;Lost;Vendedor 01;43007.52;16/02/2018;1;Padaria;Lucro Presumido;indicacao;Médio
NEG0290;Lost;Lost;Vendedor 01;36390.98;22/03/2018;1;Padaria;Lucro Presumido;google;Pequeno
NEG0296;Lost;Lost;Vendedor 03;37209.30;23/03/2018;1;Padaria;Lucro Presumido;google;Pequeno
NEG0298;Lost;Lost;Vendedor 03;37500.00;23/03/2018;1;Padaria;Lucro Presumido;google;Pequeno
NEG0301;Lost;Lost;Vendedor 03;33037.54;23/03/2018;1;Padaria;Simples Nacional;google;Pequeno
NEG0304;Lost;Lost;Vendedor 03;34571.43;25/03/2018;1;Padaria;Simples Nacional;google;Pequeno
NEG0306;Won;Won;Vendedor 01;33846.15;28/03/2018;1;Padaria;Simples Nacional;google;Pequeno
NEG0329;Won;Won;Vendedor 01;36806.08;16/04/2018;1;Padaria;Lucro Presumido;google;Pequeno
NEG0331;Lost;Lost;Vendedor 01;35675.68;16/04/2018;1;Padaria;Simples Nacional;google;Pequeno
NEG0332;Lost;Lost;Vendedor 01;32989.69;16/04/2018;1;Padaria;Simples Nacional;google;Pequeno
NEG0344;Lost;Lost;Vendedor 01;35164.84;25/04/2018;1;Padaria;Simples Nacional;google;Pequeno
NEG0347;Lost;Lost;Vendedor 04;35424.35;02/05/2018;1;Padaria;Simples Nacional;google;Pequeno
NEG0396;Won;Won;Vendedor 01;36794.43;03/07/2018;1;Padaria;Lucro Presumido;google;Pequeno
NEG0460;Lost;Lost;Vendedor 01;33964.91;18/09/2018;1;Padaria;Simples Nacional;google;Pequeno
NEG0488;Lost;Lost;Vendedor 02;27491.41;22/10/2018;1;Padaria;Simples Nacional;google;Pequeno
NEG0489;Lost;Lost;Vendedor 01;30555.56;23/10/2018;1;Padaria;Simples Nacional;google;Pequeno
NEG0504;Lost;Lost;Vendedor 01;26936.03;19/11/2018;1;Padaria;Simples Nacional;google;Pequeno
NEG0534;Lost;Lost;Vendedor 01;30769.23;28/12/2018;1;Padaria;Simples Nacional;google;Pequeno
NEG0536;Lost;Lost;Vendedor 01;38966.79;03/01/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0547;Lost;Lost;Vendedor 01;33846.15;10/01/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0560;Lost;Lost;Vendedor 01;45882.35;22/01/2019;1;Padaria;Lucro Presumido;google;Médio
NEG0569;Lost;Lost;Vendedor 02;42593.86;23/01/2019;1;Padaria;Lucro Presumido;google;Médio
NEG0575;Lost;Lost;Vendedor 02;44513.62;25/01/2019;1;Padaria;Lucro Presumido;google;Médio
NEG0576;Lost;Lost;Vendedor 01;33976.83;28/01/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0588;Lost;Lost;Vendedor 01;37065.64;04/02/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0602;Lost;Lost;Vendedor 01;29304.03;05/02/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0605;Won;Won;Vendedor 01;33082.71;06/02/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0606;Won;Won;Vendedor 02;41449.28;06/02/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0614;Lost;Lost;Vendedor 01;36666.67;11/02/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0615;Won;Won;Vendedor 02;40152.09;12/02/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0619;Lost;Lost;Vendedor 01;27303.75;13/02/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0620;Lost;Lost;Vendedor 01;36288.66;13/02/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0628;Won;Won;Vendedor 01;33846.15;18/02/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0635;Lost;Lost;Vendedor 01;37230.77;19/02/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0649;Lost;Lost;Vendedor 01;36923.08;06/03/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0651;Won;Won;Vendedor 03;38540.15;07/03/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0656;Won;Won;Gerente 02;37665.37;08/03/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0669;Lost;Lost;Vendedor 02;37065.64;20/03/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0670;Lost;Lost;Vendedor 01;30449.83;20/03/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0681;Lost;Lost;Vendedor 01;40140.35;28/03/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0684;Won;Won;Vendedor 01;30136.99;02/04/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0687;Lost;Lost;Vendedor 01;32764.51;02/04/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0688;Won;Won;Vendedor 02;36491.23;03/04/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0717;Lost;Lost;Vendedor 01;40310.08;15/04/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0718;Lost;Lost;Vendedor 01;39846.74;15/04/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0719;Won;Won;Vendedor 01;27874.56;16/04/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0724;Lost;Lost;Vendedor 01;37275.99;18/04/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0734;Lost;Lost;Vendedor 02;35164.84;25/04/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0739;Won;Won;Vendedor 01;36781.61;02/05/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0744;Lost;Lost;Vendedor 02;36226.42;02/05/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0745;Lost;Lost;Vendedor 01;36923.08;02/05/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0749;Lost;Lost;Vendedor 01;41751.82;06/05/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0756;Won;Won;Vendedor 02;38918.92;08/05/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0759;Lost;Lost;Vendedor 01;30985.92;10/05/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0762;Lost;Lost;Vendedor 02;36528.30;13/05/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0765;Lost;Lost;Vendedor 01;30075.19;13/05/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0775;Won;Won;Vendedor 02;43471.70;15/05/2019;1;Padaria;Lucro Presumido;google;Médio
NEG0778;Won;Won;Gerente 02;44824.90;16/05/2019;1;Padaria;Lucro Presumido;google;Médio
NEG0782;Lost;Lost;Vendedor 02;43308.27;16/05/2019;1;Padaria;Lucro Presumido;google;Médio
NEG0797;Won;Won;Vendedor 02;33611.11;22/05/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0803;Won;Won;Vendedor 02;43484.32;24/05/2019;1;Padaria;Lucro Presumido;google;Médio
NEG0807;Lost;Lost;Vendedor 01;28880.87;27/05/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0808;Lost;Lost;Vendedor 01;35687.73;27/05/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0814;Lost;Lost;Vendedor 01;35164.84;28/05/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0815;Lost;Lost;Vendedor 01;35164.84;28/05/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0818;Lost;Lost;Vendedor 02;33333.33;29/05/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0837;Won;Won;Vendedor 01;40305.34;06/06/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0840;Lost;Lost;Vendedor 01;37580.07;07/06/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0850;Lost;Lost;Vendedor 01;32925.17;12/06/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0852;Lost;Lost;Vendedor 01;32835.82;13/06/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0854;Lost;Lost;Vendedor 01;38787.88;13/06/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0859;Lost;Lost;Vendedor 01;35675.68;18/06/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0861;Lost;Lost;Vendedor 01;36923.08;19/06/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0862;Lost;Lost;Vendedor 01;32653.06;19/06/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0863;Lost;Lost;Vendedor 01;33922.26;20/06/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0868;Lost;Lost;Vendedor 01;32352.94;24/06/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0870;Lost;Lost;Vendedor 01;30418.25;25/06/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0872;Won;Won;Vendedor 02;28469.75;27/06/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0873;Won;Won;Gerente 02;38122.74;27/06/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0874;Lost;Lost;Vendedor 01;35616.44;27/06/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0884;Lost;Lost;Vendedor 01;40857.14;03/07/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0885;Lost;Lost;Vendedor 01;29629.63;03/07/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0889;Lost;Lost;Vendedor 01;47633.59;04/07/2019;1;Padaria;Lucro Presumido;google;Médio
NEG0892;Lost;Lost;Vendedor 01;38918.92;05/07/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0899;Lost;Lost;Vendedor 01;30136.99;09/07/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0910;Lost;Lost;Vendedor 01;44892.09;16/07/2019;1;Padaria;Lucro Presumido;google;Médio
NEG0912;Lost;Lost;Vendedor 01;30240.55;16/07/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0918;Lost;Lost;Vendedor 01;30985.92;17/07/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0919;Lost;Lost;Vendedor 01;43471.70;17/07/2019;1;Padaria;Lucro Presumido;google;Médio
NEG0920;Lost;Lost;Vendedor 01;33217.99;17/07/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0921;Lost;Lost;Vendedor 01;30136.99;18/07/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0922;Lost;Lost;Vendedor 01;36923.08;18/07/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0940;Lost;Lost;Vendedor 01;44892.09;26/07/2019;1;Padaria;Lucro Presumido;google;Médio
NEG0966;Won;Won;Vendedor 02;32352.94;07/08/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0969;Won;Won;Vendedor 01;34108.53;09/08/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0983;Won;Won;Vendedor 01;32764.51;19/08/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0984;Lost;Lost;Vendedor 01;45217.39;19/08/2019;1;Padaria;Lucro Presumido;google;Médio
NEG1028;Won;Won;Vendedor 01;43333.33;05/09/2019;1;Padaria;Lucro Presumido;google;Médio
NEG1039;Won;Won;Vendedor 02;43789.47;10/09/2019;1;Padaria;Lucro Presumido;google;Médio
NEG1056;Lost;Lost;Vendedor 01;42886.60;17/09/2019;1;Padaria;Lucro Presumido;google;Médio
NEG1092;Won;Won;Vendedor 01;34408.60;03/10/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1103;Won;Won;Vendedor 02;40305.34;08/10/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG1138;Won;Won;Vendedor 01;43943.66;23/10/2019;1;Padaria;Lucro Presumido;google;Médio
NEG1141;Lost;Lost;Vendedor 01;30985.92;23/10/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1150;Won;Won;Vendedor 01;41089.49;28/10/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG1171;Lost;Lost;Vendedor 04;37410.07;31/10/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG1184;Lost;Lost;Vendedor 01;44478.76;07/11/2019;1;Padaria;Lucro Presumido;google;Médio
NEG1186;Lost;Lost;Vendedor 01;40466.93;08/11/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG1205;Lost;Lost;Vendedor 01;28673.84;20/11/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1228;Lost;Lost;Vendedor 04;41411.76;09/12/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG1245;Won;Won;Vendedor 01;34084.51;18/12/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1253;Lost;Lost;Vendedor 01;32713.75;20/12/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1262;Won;Won;Vendedor 02;33103.45;02/01/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1294;Won;Won;Vendedor 02;42214.02;15/01/2020;1;Padaria;Lucro Presumido;google;Médio
NEG1300;Lost;Lost;Vendedor 04;39044.37;15/01/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1309;Won;Won;Vendedor 04;40152.09;16/01/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1313;Lost;Lost;Vendedor 04;44098.94;16/01/2020;1;Padaria;Lucro Presumido;google;Médio
NEG1324;Won;Won;Vendedor 01;33460.08;20/01/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1337;Lost;Lost;Vendedor 04;35328.47;21/01/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1339;Lost;Lost;Vendedor 04;36288.66;21/01/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1366;Lost;Lost;Vendedor 01;31541.22;31/01/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1385;Won;Won;Vendedor 04;33716.48;06/02/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1387;Won;Won;Vendedor 02;38518.52;06/02/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1431;Won;Won;Vendedor 01;37519.38;26/02/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1445;Won;Won;Vendedor 01;43831.42;29/02/2020;1;Padaria;Lucro Presumido;google;Médio
NEG1469;Won;Won;Vendedor 02;35862.07;06/03/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1474;Lost;Lost;Vendedor 01;41588.45;06/03/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1533;Lost;Lost;Vendedor 01;33728.22;31/03/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1635;Won;Won;Vendedor 01;38823.53;23/06/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1639;Lost;Lost;Vendedor 02;30034.13;23/06/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1654;Won;Won;Vendedor 04;36794.43;02/07/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1786;Won;Won;Vendedor 04;27118.64;12/08/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1791;Lost;Lost;Vendedor 04;38518.52;12/08/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1928;Won;Won;Vendedor 04;34657.04;14/10/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG2067;Won;Won;Vendedor 04;37142.86;08/01/2021;1;Padaria;Lucro Presumido;google;Pequeno
NEG2194;Won;Won;Vendedor 02;48560.31;03/03/2021;1;Padaria;Lucro Presumido;google;Médio
NEG2196;Won;Won;Vendedor 02;37354.09;04/03/2021;1;Padaria;Lucro Presumido;google;Pequeno
NEG2237;Won;Won;Vendedor 02;38518.52;22/03/2021;1;Padaria;Lucro Presumido;google;Pequeno
NEG2565;Prospeccao;Open;Vendedor 04;33846.15;17/08/2021;1;Padaria;Simples Nacional;google;Pequeno
NEG2660;Lost;Lost;Vendedor 02;35374.15;11/10/2021;1;Padaria;Simples Nacional;google;Pequeno
NEG2739;Lost;Lost;Vendedor 03;37088.12;03/12/2021;1;Padaria;Lucro Presumido;google;Pequeno
NEG2758;Prospeccao;Open;Vendedor 02;35986.16;17/12/2021;1;Padaria;Simples Nacional;Evento;Pequeno
NEG2778;Lost;Lost;Vendedor 04;39312.71;05/01/2022;1;Padaria;Lucro Presumido;Evento;Pequeno
NEG2843;Proposta;Open;Vendedor 04;40459.77;09/02/2022;1;Padaria;Lucro Presumido;Evento;Pequeno
NEG2918;Lost;Lost;Vendedor 03;42666.67;18/03/2022;1;Padaria;Lucro Presumido;Evento;Médio
NEG0976;Lost;Lost;Vendedor 01;36946.56;13/08/2019;1;Padaria;Lucro Presumido;Evento;Pequeno
NEG0986;Lost;Lost;Vendedor 04;39393.94;19/08/2019;1;Padaria;Lucro Presumido;Evento;Pequeno
NEG1034;Lost;Lost;Vendedor 01;30418.25;05/09/2019;1;Padaria;Simples Nacional;Evento;Pequeno
NEG1035;Lost;Lost;Vendedor 01;43969.47;05/09/2019;1;Padaria;Lucro Presumido;Evento;Médio
NEG1059;Lost;Lost;Vendedor 01;42886.60;17/09/2019;1;Padaria;Lucro Presumido;Evento;Médio
NEG1086;Lost;Lost;Vendedor 01;27777.78;02/10/2019;1;Padaria;Simples Nacional;Evento;Pequeno
NEG1089;Lost;Lost;Vendedor 01;36923.08;02/10/2019;1;Padaria;Lucro Presumido;Evento;Pequeno
NEG1095;Lost;Lost;Vendedor 01;33217.99;04/10/2019;1;Padaria;Simples Nacional;Evento;Pequeno
NEG1134;Lost;Lost;Vendedor 01;41600.00;21/10/2019;1;Padaria;Lucro Presumido;Evento;Pequeno
NEG2126;Lost;Lost;Vendedor 02;30555.56;03/02/2021;1;Padaria;Simples Nacional;Evento;Pequeno
NEG2916;Prospeccao;Open;Vendedor 03;33449.48;17/03/2022;1;Padaria;Simples Nacional;Evento;Pequeno
NEG0968;Won;Won;Vendedor 01;35254.24;08/08/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0977;Lost;Lost;Vendedor 01;32713.75;13/08/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0978;Lost;Lost;Vendedor 01;33207.55;14/08/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0989;Lost;Lost;Vendedor 01;38911.56;20/08/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0993;Lost;Lost;Vendedor 01;29729.73;20/08/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1060;Lost;Lost;Vendedor 01;35135.14;18/09/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1061;Won;Won;Vendedor 01;40930.23;19/09/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG1071;Lost;Lost;Vendedor 01;46567.16;25/09/2019;1;Padaria;Lucro Presumido;google;Médio
NEG1075;Lost;Lost;Vendedor 01;41299.64;26/09/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG1085;Lost;Lost;Vendedor 01;30985.92;02/10/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1088;Lost;Lost;Vendedor 01;34657.04;02/10/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1090;Lost;Lost;Vendedor 01;36794.43;02/10/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG1093;Lost;Lost;Vendedor 01;32592.59;03/10/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1114;Lost;Lost;Vendedor 01;35072.46;16/10/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1120;Lost;Lost;Vendedor 03;28469.75;18/10/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1129;Lost;Lost;Vendedor 01;38918.92;21/10/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG1132;Lost;Lost;Vendedor 01;36641.22;21/10/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG1135;Lost;Lost;Vendedor 01;32653.06;22/10/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1137;Lost;Lost;Vendedor 01;29931.97;22/10/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1153;Lost;Lost;Vendedor 01;36666.67;28/10/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG1156;Lost;Lost;Vendedor 01;30662.02;28/10/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1164;Lost;Lost;Vendedor 01;34408.60;30/10/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1183;Won;Won;Vendedor 01;45217.39;07/11/2019;1;Padaria;Lucro Presumido;google;Médio
NEG1206;Lost;Lost;Vendedor 01;29197.08;20/11/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1207;Lost;Lost;Vendedor 01;31250.00;21/11/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1224;Won;Won;Vendedor 01;28268.55;05/12/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1269;Won;Won;Vendedor 04;34375.00;06/01/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1280;Lost;Lost;Vendedor 04;44137.93;13/01/2020;1;Padaria;Lucro Presumido;google;Médio
NEG1285;Lost;Lost;Vendedor 04;39849.06;13/01/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1303;Lost;Lost;Vendedor 04;43636.36;15/01/2020;1;Padaria;Lucro Presumido;google;Médio
NEG1306;Lost;Lost;Vendedor 02;34945.85;15/01/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1354;Lost;Lost;Vendedor 04;39550.56;24/01/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1398;Lost;Lost;Vendedor 02;42985.07;10/02/2020;1;Padaria;Lucro Presumido;google;Médio
NEG1451;Lost;Lost;Vendedor 02;30888.03;02/03/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1491;Lost;Lost;Vendedor 04;33103.45;11/03/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1509;Lost;Lost;Vendedor 04;34163.70;17/03/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1512;Lost;Lost;Vendedor 01;34241.25;17/03/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1522;Lost;Lost;Vendedor 01;43146.07;18/03/2020;1;Padaria;Lucro Presumido;google;Médio
NEG1528;Lost;Lost;Vendedor 03;33802.82;23/03/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1531;Lost;Lost;Vendedor 01;33566.43;26/03/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1541;Lost;Lost;Gerente 01;38122.74;23/04/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1547;Lost;Lost;Vendedor 02;38540.15;30/04/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1557;Lost;Lost;Vendedor 02;44571.43;07/05/2020;1;Padaria;Lucro Presumido;google;Médio
NEG1569;Won;Won;Vendedor 02;37519.38;21/05/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1573;Lost;Lost;Vendedor 04;39050.85;22/05/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1575;Lost;Lost;Vendedor 03;33103.45;25/05/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1586;Lost;Lost;Vendedor 04;37142.86;29/05/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1589;Lost;Lost;Vendedor 02;38095.24;01/06/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1595;Lost;Lost;Vendedor 02;27210.88;03/06/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1600;Lost;Lost;Vendedor 02;46917.29;08/06/2020;1;Padaria;Lucro Presumido;google;Médio
NEG1617;Lost;Lost;Vendedor 04;44341.09;16/06/2020;1;Padaria;Lucro Presumido;google;Médio
NEG1628;Lost;Lost;Vendedor 04;39699.25;19/06/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1641;Lost;Lost;Vendedor 02;48941.18;25/06/2020;1;Padaria;Lucro Presumido;google;Médio
NEG1680;Lost;Lost;Vendedor 02;37647.06;10/07/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1683;Lost;Lost;Vendedor 03;34782.61;13/07/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1686;Lost;Lost;Vendedor 01;37314.49;13/07/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1688;Lost;Lost;Vendedor 03;43484.32;14/07/2020;1;Padaria;Lucro Presumido;google;Médio
NEG1700;Lost;Lost;Vendedor 01;40615.38;15/07/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1721;Lost;Lost;Vendedor 04;37209.30;21/07/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1735;Lost;Lost;Vendedor 04;36363.64;28/07/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1765;Lost;Lost;Vendedor 02;29830.51;05/08/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1770;Lost;Lost;Vendedor 04;33207.55;06/08/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1774;Lost;Lost;Vendedor 04;43664.12;10/08/2020;1;Padaria;Lucro Presumido;google;Médio
NEG1787;Lost;Lost;Vendedor 02;35457.88;12/08/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1793;Lost;Lost;Vendedor 01;37960.78;13/08/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1810;Lost;Lost;Vendedor 04;30769.23;21/08/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1814;Lost;Lost;Vendedor 02;42214.02;24/08/2020;1;Padaria;Lucro Presumido;google;Médio
NEG1845;Lost;Lost;Vendedor 02;38681.32;02/09/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1865;Lost;Lost;Vendedor 02;37354.09;14/09/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1866;Lost;Lost;Vendedor 02;38787.88;14/09/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1875;Lost;Lost;Vendedor 02;44341.09;18/09/2020;1;Padaria;Lucro Presumido;google;Médio
NEG1878;Lost;Lost;Vendedor 01;40706.71;18/09/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1939;Lost;Lost;Vendedor 02;29850.75;15/10/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1943;Won;Won;Vendedor 02;35955.06;19/10/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1970;Lost;Lost;Vendedor 02;37088.12;30/10/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1972;Won;Won;Vendedor 01;43333.33;03/11/2020;1;Padaria;Lucro Presumido;google;Médio
NEG2010;Lost;Lost;Vendedor 02;43802.28;17/11/2020;1;Padaria;Lucro Presumido;google;Médio
NEG2023;Won;Won;Vendedor 01;41588.45;27/11/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG2026;Lost;Lost;Vendedor 02;28469.75;03/12/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG2047;Lost;Lost;Vendedor 02;33333.33;04/01/2021;1;Padaria;Simples Nacional;google;Pequeno
NEG2048;Lost;Lost;Vendedor 04;32592.59;04/01/2021;1;Padaria;Simples Nacional;google;Pequeno
NEG2060;Lost;Lost;Vendedor 01;38805.97;06/01/2021;1;Padaria;Lucro Presumido;google;Pequeno
NEG2090;Lost;Lost;Vendedor 01;40305.34;18/01/2021;1;Padaria;Lucro Presumido;google;Pequeno
NEG2110;Lost;Lost;Vendedor 02;37065.64;28/01/2021;1;Padaria;Lucro Presumido;google;Pequeno
NEG2118;Lost;Lost;Vendedor 02;40000.00;02/02/2021;1;Padaria;Lucro Presumido;google;Pequeno
NEG2157;Lost;Lost;Vendedor 02;30888.03;18/02/2021;1;Padaria;Simples Nacional;google;Pequeno
NEG2158;Lost;Lost;Vendedor 02;35738.83;18/02/2021;1;Padaria;Simples Nacional;google;Pequeno
NEG2166;Lost;Lost;Vendedor 02;35687.73;22/02/2021;1;Padaria;Simples Nacional;google;Pequeno
